CMDLINE /usr/bin/python3 launcher.py
MEM 173.843750 1555054043.1541
MEM 173.843750 1555054043.2767
MEM 173.843750 1555054043.3956
MEM 173.843750 1555054043.5095
MEM 173.843750 1555054043.6280
MEM 173.843750 1555054043.7634
MEM 173.843750 1555054043.8924
MEM 173.843750 1555054044.0378
MEM 173.843750 1555054044.1712
MEM 173.843750 1555054044.3039
MEM 173.843750 1555054044.4319
MEM 173.843750 1555054044.5636
MEM 173.843750 1555054044.6949
MEM 173.843750 1555054044.8343
MEM 173.843750 1555054044.9552
MEM 173.843750 1555054045.0712
MEM 173.843750 1555054045.1932
MEM 173.843750 1555054045.3195
MEM 173.843750 1555054045.4565
MEM 173.843750 1555054045.5953
MEM 173.843750 1555054045.7268
MEM 173.843750 1555054045.8706
MEM 173.843750 1555054045.9995
MEM 173.843750 1555054046.1314
MEM 173.843750 1555054046.2698
MEM 173.843750 1555054046.4076
MEM 173.843750 1555054046.5532
MEM 173.843750 1555054046.6880
MEM 173.843750 1555054046.8252
MEM 173.843750 1555054046.9724
MEM 173.843750 1555054047.1186
MEM 173.843750 1555054047.2698
MEM 173.843750 1555054047.4160
MEM 173.843750 1555054047.5635
MEM 173.843750 1555054047.6986
MEM 173.843750 1555054047.8282
MEM 173.843750 1555054047.9549
MEM 173.843750 1555054048.0764
MEM 173.843750 1555054048.1943
MEM 173.843750 1555054048.3140
MEM 173.843750 1555054048.4337
MEM 173.843750 1555054048.5508
MEM 173.843750 1555054048.6833
MEM 173.843750 1555054048.8040
MEM 173.843750 1555054048.9289
MEM 173.843750 1555054049.0454
MEM 173.843750 1555054049.1635
MEM 173.843750 1555054049.2818
MEM 173.843750 1555054049.4025
MEM 173.843750 1555054049.5235
MEM 173.843750 1555054049.6409
MEM 173.843750 1555054049.7643
MEM 173.843750 1555054049.8908
MEM 173.843750 1555054050.0200
MEM 173.843750 1555054050.1474
MEM 173.843750 1555054050.2718
MEM 173.843750 1555054050.3949
MEM 173.843750 1555054050.5121
MEM 173.843750 1555054050.6353
MEM 173.843750 1555054050.7542
MEM 173.843750 1555054050.8746
MEM 173.843750 1555054051.0042
MEM 173.843750 1555054051.1325
MEM 173.843750 1555054051.2536
MEM 173.843750 1555054051.3796
MEM 173.843750 1555054051.5031
MEM 173.843750 1555054051.6337
MEM 173.843750 1555054051.7600
MEM 173.843750 1555054051.8859
MEM 173.843750 1555054052.0031
MEM 173.843750 1555054052.1209
MEM 173.843750 1555054052.2368
MEM 173.843750 1555054052.3581
MEM 173.843750 1555054052.4826
MEM 173.843750 1555054052.6009
MEM 173.843750 1555054052.7180
MEM 173.843750 1555054052.8431
MEM 173.843750 1555054052.9596
MEM 173.843750 1555054053.0798
MEM 173.843750 1555054053.1975
MEM 173.843750 1555054053.3149
MEM 173.843750 1555054053.4319
MEM 173.843750 1555054053.5499
MEM 173.843750 1555054053.6666
MEM 173.843750 1555054053.7835
MEM 173.843750 1555054053.8997
MEM 173.843750 1555054054.0207
MEM 173.843750 1555054054.1360
MEM 173.843750 1555054054.2605
MEM 173.843750 1555054054.3892
MEM 173.843750 1555054054.5170
MEM 173.843750 1555054054.6426
MEM 173.843750 1555054054.7669
MEM 173.843750 1555054054.8933
MEM 173.843750 1555054055.0174
MEM 173.843750 1555054055.1341
MEM 173.843750 1555054055.2491
MEM 173.843750 1555054055.3670
MEM 173.843750 1555054055.4830
MEM 173.843750 1555054055.5986
MEM 173.843750 1555054055.7159
MEM 173.843750 1555054055.8451
MEM 173.843750 1555054055.9819
MEM 173.843750 1555054056.1067
MEM 173.843750 1555054056.2269
MEM 173.843750 1555054056.3546
MEM 173.843750 1555054056.4826
MEM 173.843750 1555054056.6104
MEM 173.843750 1555054056.7450
MEM 173.843750 1555054056.8799
MEM 173.843750 1555054056.9959
MEM 173.843750 1555054057.1202
MEM 173.843750 1555054057.2463
MEM 173.843750 1555054057.3685
MEM 173.843750 1555054057.4931
MEM 173.843750 1555054057.6168
MEM 173.843750 1555054057.7387
MEM 173.843750 1555054057.8604
MEM 173.843750 1555054057.9796
MEM 173.843750 1555054058.0944
MEM 173.843750 1555054058.2097
MEM 173.843750 1555054058.3361
MEM 173.843750 1555054058.4536
MEM 173.843750 1555054058.5708
MEM 173.843750 1555054058.6948
MEM 173.843750 1555054058.8200
MEM 173.843750 1555054058.9464
MEM 173.843750 1555054059.0717
MEM 173.843750 1555054059.1990
MEM 173.843750 1555054059.3246
MEM 173.843750 1555054059.4495
MEM 173.843750 1555054059.5663
MEM 173.843750 1555054059.6862
MEM 173.843750 1555054059.8118
MEM 173.843750 1555054059.9348
MEM 173.843750 1555054060.0513
MEM 173.843750 1555054060.1655
MEM 173.843750 1555054060.2820
MEM 173.843750 1555054060.3994
MEM 173.843750 1555054060.5170
MEM 173.843750 1555054060.6347
MEM 173.843750 1555054060.7540
MEM 173.843750 1555054060.8687
MEM 173.843750 1555054060.9850
MEM 173.843750 1555054061.1017
MEM 173.843750 1555054061.2192
MEM 173.843750 1555054061.3362
MEM 173.843750 1555054061.4530
MEM 173.843750 1555054061.5751
MEM 173.843750 1555054061.7002
MEM 173.843750 1555054061.8181
MEM 173.843750 1555054061.9404
MEM 173.843750 1555054062.0667
MEM 173.843750 1555054062.1902
MEM 173.843750 1555054062.3134
MEM 173.843750 1555054062.4398
MEM 173.843750 1555054062.5641
MEM 173.843750 1555054062.6871
MEM 173.843750 1555054062.8120
MEM 173.843750 1555054062.9377
MEM 173.843750 1555054063.0621
MEM 173.843750 1555054063.1854
MEM 173.843750 1555054063.3035
MEM 173.843750 1555054063.4195
MEM 173.843750 1555054063.5355
MEM 173.843750 1555054063.6525
MEM 173.843750 1555054063.7675
MEM 173.843750 1555054063.8858
MEM 173.843750 1555054064.0096
MEM 173.843750 1555054064.1328
MEM 173.843750 1555054064.2482
MEM 173.843750 1555054064.3649
MEM 173.843750 1555054064.4794
MEM 173.843750 1555054064.5973
MEM 173.843750 1555054064.7168
MEM 173.843750 1555054064.8374
MEM 173.843750 1555054064.9599
MEM 173.843750 1555054065.0850
MEM 173.843750 1555054065.2080
MEM 173.843750 1555054065.3344
MEM 173.843750 1555054065.4587
MEM 173.843750 1555054065.5779
MEM 173.843750 1555054065.6927
MEM 173.843750 1555054065.8120
MEM 173.843750 1555054065.9299
MEM 173.843750 1555054066.0471
MEM 173.843750 1555054066.1614
MEM 173.843750 1555054066.2789
MEM 173.843750 1555054066.3993
MEM 173.843750 1555054066.5158
MEM 173.843750 1555054066.6312
MEM 173.843750 1555054066.7493
MEM 173.843750 1555054066.8684
MEM 173.843750 1555054066.9833
MEM 173.843750 1555054067.0999
MEM 173.843750 1555054067.2169
MEM 173.843750 1555054067.3344
MEM 173.843750 1555054067.4548
MEM 173.843750 1555054067.5792
MEM 173.843750 1555054067.7044
MEM 173.843750 1555054067.8207
MEM 173.843750 1555054067.9358
MEM 173.843750 1555054068.0510
MEM 173.843750 1555054068.1660
MEM 173.843750 1555054068.2828
MEM 173.843750 1555054068.3986
MEM 173.843750 1555054068.5155
MEM 173.843750 1555054068.6320
MEM 173.843750 1555054068.7485
MEM 173.843750 1555054068.8639
MEM 173.843750 1555054068.9855
MEM 173.843750 1555054069.1054
MEM 173.843750 1555054069.2284
MEM 173.843750 1555054069.3519
MEM 173.843750 1555054069.4716
MEM 173.843750 1555054069.5878
MEM 173.843750 1555054069.7044
MEM 173.843750 1555054069.8219
MEM 173.843750 1555054069.9417
MEM 173.843750 1555054070.0571
MEM 173.843750 1555054070.1781
MEM 173.843750 1555054070.2971
MEM 173.843750 1555054070.4166
MEM 173.843750 1555054070.5323
MEM 173.843750 1555054070.6505
MEM 173.843750 1555054070.7732
MEM 173.843750 1555054070.8895
MEM 173.843750 1555054071.0044
MEM 173.843750 1555054071.1224
MEM 173.843750 1555054071.2413
MEM 173.843750 1555054071.3609
MEM 173.843750 1555054071.4828
MEM 173.843750 1555054071.6109
MEM 173.843750 1555054071.7346
MEM 173.843750 1555054071.8579
MEM 173.843750 1555054071.9783
MEM 173.843750 1555054072.0960
MEM 173.843750 1555054072.2131
MEM 173.843750 1555054072.3301
MEM 173.843750 1555054072.4470
MEM 173.843750 1555054072.5623
MEM 173.843750 1555054072.6828
MEM 173.843750 1555054072.8049
MEM 173.843750 1555054072.9314
MEM 173.843750 1555054073.0566
MEM 173.843750 1555054073.1895
MEM 173.843750 1555054073.3156
MEM 173.843750 1555054073.4465
MEM 173.843750 1555054073.5756
MEM 173.843750 1555054073.7086
MEM 173.843750 1555054073.8296
MEM 173.843750 1555054073.9508
MEM 173.843750 1555054074.0762
MEM 173.843750 1555054074.2033
MEM 173.843750 1555054074.3261
MEM 173.843750 1555054074.4540
MEM 173.843750 1555054074.5808
MEM 173.843750 1555054074.7039
MEM 173.843750 1555054074.8201
MEM 173.843750 1555054074.9430
MEM 173.843750 1555054075.0695
MEM 173.843750 1555054075.1965
MEM 173.843750 1555054075.3162
MEM 173.843750 1555054075.4319
MEM 173.843750 1555054075.5487
MEM 173.843750 1555054075.6655
MEM 173.843750 1555054075.7815
MEM 173.843750 1555054075.8986
MEM 173.843750 1555054076.0223
MEM 173.843750 1555054076.1474
MEM 173.843750 1555054076.2695
MEM 173.843750 1555054076.3880
MEM 173.843750 1555054076.5087
MEM 173.843750 1555054076.6268
MEM 173.843750 1555054076.7415
MEM 173.843750 1555054076.8619
MEM 173.843750 1555054076.9859
MEM 173.843750 1555054077.1085
MEM 173.843750 1555054077.2340
MEM 173.843750 1555054077.3580
MEM 173.843750 1555054077.4848
MEM 173.843750 1555054077.6019
MEM 173.843750 1555054077.7187
MEM 173.843750 1555054077.8354
MEM 173.843750 1555054077.9657
MEM 173.843750 1555054078.0946
MEM 173.843750 1555054078.2247
MEM 173.843750 1555054078.3471
MEM 173.843750 1555054078.4685
MEM 173.843750 1555054078.5938
MEM 173.843750 1555054078.7147
MEM 173.843750 1555054078.8331
MEM 173.843750 1555054078.9518
MEM 173.843750 1555054079.0752
MEM 173.843750 1555054079.2037
MEM 173.843750 1555054079.3350
MEM 173.843750 1555054079.4671
MEM 173.843750 1555054079.5963
MEM 173.843750 1555054079.7296
MEM 173.843750 1555054079.8619
MEM 173.843750 1555054080.0023
MEM 173.843750 1555054080.1314
MEM 173.843750 1555054080.2590
MEM 173.843750 1555054080.3862
MEM 173.843750 1555054080.5117
MEM 173.843750 1555054080.6354
MEM 173.843750 1555054080.7553
MEM 173.843750 1555054080.8772
MEM 173.843750 1555054080.9965
MEM 174.101562 1555054081.1110
MEM 174.101562 1555054081.2254
MEM 174.101562 1555054081.3434
MEM 174.101562 1555054081.4589
MEM 174.101562 1555054081.5748
MEM 174.101562 1555054081.6895
MEM 174.101562 1555054081.8040
MEM 174.101562 1555054081.9220
MEM 174.101562 1555054082.0371
MEM 174.101562 1555054082.1527
MEM 174.101562 1555054082.2723
MEM 174.101562 1555054082.3903
MEM 174.101562 1555054082.5133
MEM 174.101562 1555054082.6371
MEM 174.101562 1555054082.7636
MEM 174.101562 1555054082.8931
MEM 174.101562 1555054083.0092
MEM 174.101562 1555054083.1234
MEM 174.101562 1555054083.2390
MEM 174.101562 1555054083.3555
MEM 174.101562 1555054083.4716
MEM 174.101562 1555054083.5866
MEM 174.101562 1555054083.7012
MEM 174.101562 1555054083.8230
MEM 174.101562 1555054083.9497
MEM 174.101562 1555054084.0702
MEM 174.101562 1555054084.1946
MEM 174.101562 1555054084.3182
MEM 174.101562 1555054084.4393
MEM 174.101562 1555054084.5606
MEM 174.101562 1555054084.6841
MEM 174.101562 1555054084.8087
MEM 174.101562 1555054084.9284
MEM 174.101562 1555054085.0460
MEM 174.101562 1555054085.1630
MEM 174.101562 1555054085.2812
MEM 174.101562 1555054085.3994
MEM 174.101562 1555054085.5199
MEM 174.101562 1555054085.6399
MEM 174.101562 1555054085.7596
MEM 174.101562 1555054085.8745
MEM 174.101562 1555054085.9890
MEM 174.101562 1555054086.1036
MEM 174.101562 1555054086.2193
MEM 174.101562 1555054086.3353
MEM 174.101562 1555054086.4518
MEM 174.101562 1555054086.5695
MEM 174.101562 1555054086.6853
MEM 174.101562 1555054086.8008
MEM 174.101562 1555054086.9161
MEM 174.101562 1555054087.0305
MEM 174.101562 1555054087.1451
MEM 174.101562 1555054087.2609
MEM 174.101562 1555054087.3769
MEM 174.101562 1555054087.5006
MEM 174.101562 1555054087.6176
MEM 174.101562 1555054087.7348
MEM 174.101562 1555054087.8498
MEM 174.101562 1555054087.9649
MEM 174.101562 1555054088.0793
MEM 174.101562 1555054088.1952
MEM 174.101562 1555054088.3098
MEM 174.101562 1555054088.4317
MEM 174.101562 1555054088.5480
MEM 174.101562 1555054088.6671
MEM 174.101562 1555054088.7874
MEM 174.101562 1555054088.9060
MEM 174.101562 1555054089.0267
MEM 174.101562 1555054089.1495
MEM 174.101562 1555054089.2746
MEM 174.101562 1555054089.3938
MEM 174.101562 1555054089.5092
MEM 174.101562 1555054089.6243
MEM 174.101562 1555054089.7398
MEM 174.101562 1555054089.8556
MEM 174.101562 1555054089.9703
MEM 174.101562 1555054090.0847
MEM 174.101562 1555054090.1997
MEM 174.101562 1555054090.3157
MEM 174.101562 1555054090.4326
MEM 174.101562 1555054090.5505
MEM 174.101562 1555054090.6679
MEM 174.101562 1555054090.7839
MEM 174.101562 1555054090.8991
MEM 174.101562 1555054091.0169
MEM 174.101562 1555054091.1312
MEM 174.101562 1555054091.2454
MEM 174.101562 1555054091.3618
MEM 174.101562 1555054091.4835
MEM 174.101562 1555054091.6108
MEM 174.101562 1555054091.7336
MEM 174.101562 1555054091.8602
MEM 174.101562 1555054091.9783
MEM 174.101562 1555054092.0946
MEM 174.101562 1555054092.2132
MEM 174.101562 1555054092.3301
MEM 174.101562 1555054092.4462
MEM 174.101562 1555054092.5603
MEM 174.101562 1555054092.6762
MEM 174.101562 1555054092.7920
MEM 174.101562 1555054092.9146
MEM 174.101562 1555054093.0374
MEM 174.101562 1555054093.1606
MEM 174.101562 1555054093.2820
MEM 174.101562 1555054093.4049
MEM 174.101562 1555054093.5284
MEM 174.101562 1555054093.6492
MEM 174.101562 1555054093.7719
MEM 174.101562 1555054093.8935
MEM 174.101562 1555054094.0169
MEM 174.101562 1555054094.1391
MEM 174.101562 1555054094.2615
MEM 174.089844 1555054094.3845
MEM 174.089844 1555054094.5085
MEM 174.089844 1555054094.6322
MEM 174.089844 1555054094.7566
MEM 174.089844 1555054094.8794
MEM 174.089844 1555054095.0013
MEM 174.089844 1555054095.1223
MEM 174.089844 1555054095.2413
MEM 174.089844 1555054095.3621
MEM 174.089844 1555054095.4871
MEM 174.089844 1555054095.6106
MEM 174.089844 1555054095.7349
MEM 174.089844 1555054095.8584
MEM 174.089844 1555054095.9840
MEM 174.089844 1555054096.1077
MEM 174.089844 1555054096.2291
MEM 174.089844 1555054096.3517
MEM 174.089844 1555054096.4694
MEM 174.343750 1555054096.5860
MEM 174.343750 1555054096.7013
MEM 193.421875 1555054096.8169
MEM 208.890625 1555054096.9325
MEM 231.835938 1555054097.0472
MEM 238.023438 1555054097.1634
MEM 146.339844 1555054097.2796
MEM 157.167969 1555054097.3962
MEM 158.457031 1555054097.5110
MEM 173.410156 1555054097.6261
MEM 190.167969 1555054097.7414
MEM 207.183594 1555054097.8566
MEM 225.746094 1555054097.9732
MEM 243.535156 1555054098.0886
MEM 261.066406 1555054098.2033
MEM 281.433594 1555054098.3181
MEM 293.550781 1555054098.4363
MEM 325.261719 1555054098.5547
MEM 325.261719 1555054098.6716
MEM 147.113281 1555054098.7923
MEM 157.941406 1555054098.9138
MEM 164.644531 1555054099.0390
MEM 164.644531 1555054099.1590
MEM 164.644531 1555054099.2778
MEM 164.644531 1555054099.4001
MEM 164.644531 1555054099.5223
MEM 164.644531 1555054099.6411
MEM 165.160156 1555054099.7631
MEM 186.042969 1555054099.8845
MEM 201.769531 1555054100.0030
MEM 216.464844 1555054100.1205
MEM 237.863281 1555054100.2375
MEM 142.218750 1555054100.3516
MEM 142.218750 1555054100.4662
MEM 142.218750 1555054100.5807
MEM 142.218750 1555054100.6987
MEM 142.218750 1555054100.8153
MEM 142.218750 1555054100.9354
MEM 142.218750 1555054101.0524
MEM 142.218750 1555054101.1688
MEM 142.218750 1555054101.2835
MEM 142.218750 1555054101.3996
MEM 142.218750 1555054101.5144
MEM 142.218750 1555054101.6304
MEM 152.527344 1555054101.7463
MEM 174.699219 1555054101.8620
MEM 195.066406 1555054101.9765
MEM 210.535156 1555054102.0909
MEM 235.027344 1555054102.2052
MEM 142.218750 1555054102.3215
MEM 142.218750 1555054102.4370
MEM 142.218750 1555054102.5548
MEM 142.218750 1555054102.6785
MEM 142.218750 1555054102.7996
MEM 142.218750 1555054102.9214
MEM 142.218750 1555054103.0431
MEM 142.218750 1555054103.1617
MEM 142.218750 1555054103.2801
MEM 142.218750 1555054103.3994
MEM 142.218750 1555054103.5187
MEM 142.218750 1555054103.6361
MEM 142.218750 1555054103.7528
MEM 142.218750 1555054103.8682
MEM 142.218750 1555054103.9830
MEM 142.218750 1555054104.0994
MEM 145.824219 1555054104.2141
MEM 157.941406 1555054104.3287
MEM 164.644531 1555054104.4448
MEM 164.644531 1555054104.5597
MEM 164.644531 1555054104.6754
MEM 164.644531 1555054104.7928
MEM 164.644531 1555054104.9096
MEM 164.644531 1555054105.0261
MEM 165.160156 1555054105.1434
MEM 189.652344 1555054105.2625
MEM 204.863281 1555054105.3842
MEM 218.527344 1555054105.5062
MEM 237.863281 1555054105.6294
MEM 142.218750 1555054105.7521
MEM 142.218750 1555054105.8766
MEM 142.218750 1555054106.0006
MEM 142.218750 1555054106.1230
MEM 142.218750 1555054106.2460
MEM 142.218750 1555054106.3715
MEM 142.218750 1555054106.4942
MEM 142.218750 1555054106.6135
MEM 142.218750 1555054106.7326
MEM 153.816406 1555054106.8501
MEM 170.316406 1555054106.9672
MEM 188.105469 1555054107.0857
MEM 206.152344 1555054107.2017
MEM 224.199219 1555054107.3213
MEM 241.988281 1555054107.4392
MEM 259.003906 1555054107.5564
MEM 278.855469 1555054107.6745
MEM 291.230469 1555054107.7910
MEM 325.261719 1555054107.9062
MEM 325.261719 1555054108.0221
MEM 142.218750 1555054108.1387
MEM 142.218750 1555054108.2546
MEM 142.218750 1555054108.3690
MEM 142.218750 1555054108.4839
MEM 142.218750 1555054108.6001
MEM 142.218750 1555054108.7205
MEM 142.218750 1555054108.8395
MEM 142.218750 1555054108.9603
MEM 142.218750 1555054109.0748
MEM 156.136719 1555054109.1935
MEM 157.425781 1555054109.3134
MEM 157.425781 1555054109.4327
MEM 157.425781 1555054109.5549
MEM 157.425781 1555054109.6760
MEM 157.425781 1555054109.7965
MEM 157.425781 1555054109.9169
MEM 157.425781 1555054110.0379
MEM 157.683594 1555054110.1584
MEM 168.511719 1555054110.2785
MEM 173.925781 1555054110.3971
MEM 173.925781 1555054110.5177
MEM 173.925781 1555054110.6373
MEM 173.925781 1555054110.7604
MEM 173.925781 1555054110.8828
MEM 173.925781 1555054110.9999
MEM 173.925781 1555054111.1231
MEM 173.925781 1555054111.2394
MEM 173.925781 1555054111.3554
MEM 173.925781 1555054111.4736
MEM 173.925781 1555054111.5918
MEM 173.925781 1555054111.7075
MEM 173.925781 1555054111.8224
MEM 173.925781 1555054111.9441
MEM 173.925781 1555054112.0702
MEM 173.925781 1555054112.1967
MEM 173.925781 1555054112.3215
MEM 173.925781 1555054112.4487
MEM 173.925781 1555054112.5752
MEM 173.925781 1555054112.7001
MEM 173.925781 1555054112.8243
MEM 173.925781 1555054112.9504
MEM 173.925781 1555054113.0822
MEM 173.925781 1555054113.2081
MEM 173.925781 1555054113.3334
MEM 173.925781 1555054113.4591
MEM 173.925781 1555054113.5849
MEM 173.925781 1555054113.7114
MEM 173.925781 1555054113.8339
MEM 173.925781 1555054113.9501
MEM 173.925781 1555054114.0716
MEM 173.925781 1555054114.1970
MEM 173.925781 1555054114.3182
MEM 173.925781 1555054114.4398
MEM 173.925781 1555054114.5567
MEM 173.925781 1555054114.6753
MEM 173.925781 1555054114.7910
MEM 173.925781 1555054114.9144
MEM 173.925781 1555054115.0364
MEM 173.925781 1555054115.1582
MEM 173.925781 1555054115.2774
MEM 173.925781 1555054115.3946
MEM 173.925781 1555054115.5093
MEM 173.925781 1555054115.6266
MEM 173.925781 1555054115.7455
MEM 173.925781 1555054115.8622
MEM 173.925781 1555054115.9798
MEM 173.925781 1555054116.0971
MEM 173.925781 1555054116.2155
MEM 173.925781 1555054116.3374
MEM 173.925781 1555054116.4592
MEM 173.925781 1555054116.5800
MEM 173.925781 1555054116.6969
MEM 173.925781 1555054116.8127
MEM 173.925781 1555054116.9290
MEM 173.925781 1555054117.0458
MEM 173.925781 1555054117.1634
MEM 173.925781 1555054117.2851
MEM 173.925781 1555054117.4010
MEM 173.925781 1555054117.5216
MEM 173.925781 1555054117.6393
MEM 173.925781 1555054117.7584
MEM 173.925781 1555054117.8755
MEM 173.925781 1555054117.9940
MEM 173.925781 1555054118.1122
MEM 173.925781 1555054118.2308
MEM 173.925781 1555054118.3455
MEM 173.925781 1555054118.4627
MEM 173.925781 1555054118.5829
MEM 173.925781 1555054118.7099
MEM 173.925781 1555054118.8267
MEM 173.925781 1555054118.9424
MEM 173.925781 1555054119.0676
MEM 173.925781 1555054119.1863
MEM 173.925781 1555054119.3052
MEM 173.925781 1555054119.4215
MEM 173.925781 1555054119.5429
